restaurant_name,review_text,review_rating
Gary Danko,Wonderful night with my best friend.  We enjoyed delicious cocktails at the bar and then dinner was amazing!! We did the 3 course meal. We were not disappointed! Everything was wonderfully prepared and yummy!!! A must!!,Overall5
Gary Danko,"Perfect way to
Celebrate seeing Hamilton!",Overall5
Gary Danko,"The restaurant was better than expected. The ambiance and service were superb. The staff made what was a special occasion that much more special. I would highly recommend the restaurant considering all aspects, food, service, ambiance, location and the staff's ability to go that much further to make it a complete dining experience.",Overall5
Gary Danko,"Everything we ate was just perfect. And so was the service. I hadn't been to Gary Danko in 8 years and it was just as good as back then. San Francisco's discerning diners seem to agree with my opinion - the restaurant was packed with a great, knowledgeable crowd. Full marks to a real San Francisco institution!",Overall5
Gary Danko,Excellent or outstanding on all accounts!!!! WOW -- one of the best martini's I have had in the past 20 years.  I was a single diner and they made me feel lke a king.  WOW --- thank you,Overall5
Gary Danko,"What an amazing time we had. Myself and a friend were visiting San Francisco and booked here for our last night, which well and truly gave the holiday a memorable ending.

I guess we had expected the food to be of a high standard, but every course exceeded our expectations, with truly stunning depths of flavour. The knowledge and assistance in choices from  the sommelier, the man in charge of the cheese trolley, and the attention to detail of all of the staff made this an absolutely unforgettable experience.

I would absolutely recommend this restaurant.Read more",Overall5
Gary Danko,"Special occasion dinner with girlfriend. Service was very on point. Sommelier gave great wine suggestions and I left with a couple on my shopping shortlist. Dining room is dark and on the intimate side.

Food ranged from good to excellent. Most dishes hit the mark. One surprising miscue was the fillet. It was overcooked. In hindsight should have sent it back.

The creme brulee to finish was perfection. Pricey but you get a great meal and portions are generous. Service was professional if a tad detached.

I recommend GD for any foodies with a special occasion to celebrate. I won't be running back as there are so many other great meals to experience in the city with more personable service. That said, GD is absolutely worth trying at least once.Read more",Overall4
Gary Danko,Everything from the moment we walked into the door to leaving was amazing. Such a great experience! Even the dessert bread they brought over after the bill was delicious!,Overall5
Gary Danko,"A tasty interpretation on classic, sophisticated dishes.  The sommelier and service were in top form and very attentive, without hovering. A perfect spot for special occasions.",Overall4
Gary Danko,"Great food, service was very rushed and a bit unpleasant. Got our main dish wrong and the expediter set it down on our table even when we told him it was the wrong dish. Would return but not the same GD I remembered.",Overall3
Gary Danko,"We had the most amazing service and meal at Gary Danko. The attention to detail the top notch wait staff paid to our experience and meal made everything so much more enjoyable. I would highly recommend this restaurant, especially for special occasions. You will not be disappointed.",Overall5
Gary Danko,"One of the most amazing experiences of our lives... this one was special to my husband and myself, I'm so happy we came here to celebrate us. We had such a great time from start to finish. Came in early to Hang out before our reservations- we sat at the bar has a drink the bartender was super nice and just helpful; we then sat at an amazing setting table where you can see everyone and comfortable for two roomy for space and just great for stretching , so happy because I'm not a fan of someone listening in on the conversations.  

We were greeted then told about the menu and the courses, we chose pick your own 5 each depending on what we wanted, from meats and fish to seafood courses ere delightful and looked small but so filling and just amazing taste and quality! Then desserts were great little treats and butter cake with soufflé omg!!! Delicious with coffee and espresso! The best part was they put a bed of roses on the plate with a plate cover and opened it and it was a ring box from my husband with an upgraded ring inside, one of the most romantic things he has ever done for me and the ring was stunning, the memory Gary Danko left for me was this I'll never forget it, thank you for helping with delivering the message to me and making it an amazing dinner.Read more",Overall5
